channel_id,title,sub_count,video_count,view_count,engagement,country,exported_already,date_of_export,embed_url
UCuF6wXjkBfGkdXxSP1UGL-Q,SensorAdi ASMR,232000,872,64806392,279.33789655172416,US,False,,
UC5K74ZbsjkUi3ohnq-vCcEw,Jellybean Green ASMR,96500,290,28584821,296.2157616580311,US,False,,
UCTjmsLT64HoxLiTzaAcytiw,SophieMichelle ASMR,545000,391,108229061,198.58543302752292,GB,False,,
UCPpYonu8HMQCvNVcG2xYgwA,Soy ASMR,619000,392,118399913,191.27611147011308,KR,False,,
UCvZ6cGrtVInU9995L8l06Vw,Love ASMR by Ana Muñoz,1310000,420,274879683,209.83181908396946,ES,False,,
UCviHYlU8hWV_IFuG1ExS7PA,AftynRose ASMR,219000,42,28985615,132.35440639269407,US,False,,
UCbpfb0DCFzjsQ18aQQXXyIA,Chynaunique ASMR,1940000,291,306378977,157.92730773195876,,False,,
UCofeVpB7pRjurJ6Aeejf3CQ,Eraing ASMR,192000,201,45027613,234.51881770833333,KR,False,,
UC4d18IlLmw0utmVxIjSadLQ,Made In France ASMR,387000,358,67431100,174.2405684754522,FR,False,,
UCLcyg3kjSwlUxjnQhSMqfmg,Scottish Murmurs ASMR,291000,414,68127294,234.11441237113402,GB,False,,
UCo6VVJ2-Tr9xq8luJR5NiVA,Chiara ASMR,872000,565,249403645,286.01335435779816,IT,False,,
UC5X7iRFTg24q8X01_W42OGg,HeyHelen ASMR,717000,191,124101219,173.08398744769875,RU,False,,
UCyi_yDoc7RUUZEJ-rf3D4Sw,ElleBelle ASMR,164000,284,33931400,206.89878048780488,US,False,,
UCEAYn1JzHW7BGOaaDWDtqnQ,shanoa *ASMR,7070,22,205649,29.08755304101839,JP,False,,
UCAWsbzucg3KVJ6_HNjtqg7g,みやぢASMR,231000,149,42069757,182.12016017316017,JP,False,,
UCxMFFK2pBrmoKyjsofAVKDQ,ASMR Amy,0,215,71860509,0.0,US,False,,
UCQuDYVdemGofgSX9LujILcQ,ASMR MOOD,375000,173,74390861,198.37562933333334,,False,,
UCgLxqgVoonLD3dlgHSxSP_w,Ellie Alien ASMR,146000,238,23258109,159.30211643835617,US,False,,
UCoZzvWz0HELYkp7y7Rr5NpA,Rhosgobel Rabbit ASMR,54800,203,12835017,234.2156386861314,,False,,
UCLFeUtRSPnsNsmrPE6VoICg,PJ Dreams ASMR,547000,483,107160427,195.90571663619744,CA,False,,
UCbWm0JYZTmfyrjvQEe2ZdVA,PARIS ASMR,237000,302,46686057,196.987582278481,FR,False,,
UCpnvCJ99jk3z6pei_MYAQ6w,Amouranth ASMR,310000,89,37201347,120.00434516129032,US,False,,
UCbXFAWK8hIETUStFEazmsFA,Asmr Vids,55900,596,15140466,270.84912343470484,US,False,,
UCPKmMwKSf-6oJVLI1hZNo1A,♥ Luz ASMR ♥,302000,384,44624125,147.76200331125827,UY,False,,
UCzp8yn9rUEHL-jqJdSFEONw,Asmr With Sasha,1080000,809,217030285,200.9539675925926,IT,False,,
UCBIoXzDldCnpbM_7uyG0_Tg,HONG SOUND,1650000,929,329693793,199.81442,KR,False,,
UCGOuvU10ALr4adctUOekbDw,ASMR HoneyGirl,232000,159,38360280,165.34603448275863,RU,False,,
UC65uoCxBLOBwWifDRnM7YCw,Satisfying Slime ASMR / Marina,2480000,318,57395746,23.143445967741936,US,False,,
UC-J69_lkam--1V2wDU3aggg,theASMRnerd,79000,480,19659578,248.855417721519,CA,False,,
UCEFNK1kBhJ-xlJSrW3OVPLQ,Sandra Relaxation ASMR,176000,297,46064349,261.7292556818182,FR,False,,
UCR4hSh75aLvyIvy4zmxrJRQ,ASMR KALI,463000,268,112383445,242.72882289416847,FR,False,,
UCaVRk90IytEpDyw9hWNlq6g,PierreG ASMR,788000,503,131049583,166.30657741116752,FR,False,,
UCgTp27VS71QyoUxCPaOxa8Q,Gaúcha ASMR,751000,219,107684510,143.38816245006657,BR,False,,
UCQZj_6YcdDElkwArzEYA22g,ASMR Maddy,125000,152,20544491,164.355928,US,False,,
UCN2OGO_HSJcr3-XlXqLWvZg,Rikita ASMR Français,107000,141,22075826,206.3161308411215,FR,False,,
UCLQid-88ZoYP_PxRBr_vQwQ,MyKinkyDope ASMR,185000,142,29321999,158.4972918918919,US,False,,
UC-raV7aGwCCh7cxtL8bl5eQ,ASMR Janina,339000,188,90769609,267.7569587020649,DE,False,,
UC6LXMhukrBkq_LVSsjwHkhQ,Austrian ASMR,109000,51,13736720,126.02495412844037,AT,False,,
UCnR2VoUqv9OF2oW4OmGZMzg,Jinx ASMR,315000,95,43601037,138.41599047619047,US,False,,
UCS5qmPFj36fK7fML6gYcZSQ,Eunzel ASMR 은젤,371000,184,73219600,197.35741239892184,KR,False,,
UCGVV7XI1shSNCaF4dmYsOCg,RoseASMR,212000,386,38305514,180.68638679245282,US,False,,
UCDtAY4AB4OgAZh9Sxovx2lA,HeatheredEffect ASMR,254000,261,43174218,169.97723622047243,US,False,,
UCcDB-dzjhlZLMmJVL6eVTYQ,StacyAster,653000,94,127983912,195.9937396630934,,False,,
UCwG9gdRNakNLSB3xrmTxqLg,ASMR Anil Çakmak,923000,312,163498899,177.13856879739978,US,False,,
UC7oYKFtklNO3Mmfn2d8jKqg,The ASMR Gamer,71200,586,16984563,238.5472331460674,GB,False,,
UCoXQCYOw5--9PlQ74JVIEmw,ASMR rooms,185000,79,26846184,145.1145081081081,,False,,
UCjCDp8b2wtGIiaC3ZqKomSQ,asmr soupe,501000,202,63055210,125.85870259481038,JP,False,,
UCqFbF_CD2CJ_jwiQCfCJqEQ,Madi ASMR,383000,236,64832296,169.27492428198434,US,False,,
UCpHzpDWDsTI3Qn5TYs6VYuw,mads asmr,533000,232,100228778,188.04648780487804,,False,,
UCNMpL6nzo_kOftvXOugQeBQ,LINH-ASMR,1350000,949,351344852,260.2554459259259,US,False,,
