channel_id,title,sub_count,video_count,view_count,engagement,country,exported_already,date_of_export,embed_url
UCiFzJXZVqNXd7hWaGZgYU2g,Top Free Games & Trending Games Review,60500,38,5629894,93.05609917355372,,False,,
UC07aRrEBrzTnz1k_SZLK3wQ,Top Trending GK,743000,860,46888320,63.10675639300135,IN,False,,
UCwUtv5PQ8yzmBBG1vwC0uvQ,Thug Trending,69000,126,43507726,630.5467536231884,US,False,,
UCrfydnoIUQWOaepdB0conYQ,Trending Bollywood,590000,71,74546404,126.34983728813559,AE,False,,
UCd1kgMxbPxw1yrfBBUnDXag,Trending 9ja Movies - latest african movies,0,3912,25753038,0.0,NG,False,,
UC1Qx2R6aRNXmruDDJ1sE76w,STR8DROP IS TRENDING,0,200,994470,0.0,US,False,,
UCxGVCKaIeKKl0cJpLGPOvVQ,Trending Tamizha Kitchen,0,44,418942,0.0,IN,False,,
UCyA1hSM6QoVxE63AQlTpLPA,Dronagraphy,64700,1,790,0.012210200927357032,IN,False,,
UCo_QG56Ijk2iklFgpUOVKIA,X-TRENDING,0,8,65189,0.0,VN,False,,
UCDVyDBgZFXutLWJEkP1vyRQ,Epic Top Trending,120000,99,33489749,279.08124166666664,US,False,,
UCQZ3j4faZQir7U4rvW4ItUA,Trending Reviews,9940,206,3478748,349.97464788732395,GB,False,,
UC1PLNuK23dAjCfNgL-F_0eQ,Trending Tami,1060,276,214491,202.35,US,False,,
UCDI_5aerSP8fyr5tccH6i6A,Trending TV,197000,370,9183941,46.61898984771574,IN,False,,
UCz3cAxn-ogLddrLR8rC7Tsw,#MusicCharts Trending,799,0,0,0.0,US,False,,
UCAb7tiaBmQQofMbdO8sxXkg,"Love SummerTime TV International. #Trending,",2000,2665,1077990,538.995,GB,False,,
UCZSGwEULeLE805hUuG9HVcA,Trending Tamilan,191000,44,1321344,6.918031413612566,IN,False,,
UCkOk7tV1iLmvkKwm_GXkkeQ,NAIJA TRENDING COMEDY VIDEOS,80200,3389,11137722,138.8743391521197,NG,False,,
UCBNFa026TQcnF0jqD0cMJmg,Trending News Updates,0,84,74414,0.0,IN,False,,
