channel_id,title,sub_count,video_count,view_count,engagement,country,exported_already,date_of_export,embed_url
UC8MZ1FetKJm-n0vcNLpAKIQ,Nintendo Thumb,110000,31003,130819085,1189.264409090909,US,False,,
UCc0qpQO6y4aB4IaZtLCZMXg,Nintendo Prime,61200,2495,18819733,307.51197712418303,US,False,,
UCmJ7yFWOGu3Qs8kEXfnYpnw,Nintendo of Europe,0,37,330996,0.0,,False,,
UCaxQSFoK-E4nuUTNJep4O8w,Nintendo Wire,111000,1901,52824384,475.89535135135134,,False,,
UCftyIWbjCPJs4KSrFciMqkA,NintendoBlackCrisis,248000,144,49180238,198.3074112903226,CA,False,,
UCuXxydbUjhVtuBt58cI0V8Q,Nintendo Nederland,21300,2055,52221174,2451.698309859155,NL,False,,
UCqrmQDcMWU252eWUNa4zU9w,Super Smash Bros. for Nintendo 3DS and Wii U - Topic,10000,0,0,0.0,,False,,
UCdb6fvJpgbgD14iz_4PnIBA,Twister's Nintendo Channel,39700,1400,73299341,1846.331007556675,DE,False,,
UCLl3d2fFXyh6V4A2hia25Kg,Nintendo HK官方頻道,56400,389,75389785,1336.6983156028368,HK,False,,
UCbBtqOHYVBFe4VbAHTtwEqg,Pan KuBaka,22000,482,2605656,118.43890909090909,PL,False,,
UCNVWDaXetx1OPsoFx3dO2yw,World of Nintendo,18000,178,5061613,281.2007222222222,,False,,
UC0ToKV1PGi9FYlP5g5iRIOw,NintendoFan,90600,105,12833979,141.65539735099338,BR,False,,
UCuCYo9cfcskZNpuE9Of__zQ,Mundo Nintendo,33400,302,1047394,31.359101796407185,MX,False,,
UCDVkBjZ8mUHjQf1N_wLgchg,Coelho no Japão,170000,739,15007831,88.28135882352942,BR,False,,
UCYrI-7D0ddVMhV5VcSlnXmA,Nintendo Girls Club,12200,121,4014314,329.042131147541,,False,,
UCRCK5FCJtomQT3b88jXI_DA,한국닌텐도 공식 채널,111000,442,70936473,639.0673243243243,KR,False,,
UCDz2a5AAGmD8OaAFTYzRr1g,Cuartel Nintendo,20600,123,2096890,101.79077669902912,CA,False,,
UC7af_vRvFuP6lEV2zmg_BtA,YellowSuperNintendo,62600,356,12615157,201.52007987220446,CA,False,,
UCBY0e06fHg2Mz6TRBMxN4Jw,nintendo and chill,66800,41,12543706,187.78002994011976,US,False,,
UCDjWfVri7z8qZNan5NqLnsA,MightyRengar,44600,526,5274204,118.25569506726457,CL,False,,
UCZxOEoO7GKlAqRJJl3bGxag,Nintendo News Network,34000,5,195037,5.736382352941177,US,False,,
UC4BbztFZgjDamG25SCNERvw,Nintendo Space,11600,528,606951,52.323362068965515,BR,False,,
UCGyd8_lVT7PKNXqKJSQKkTQ,JSkeleton's Nintendo World,21100,1546,9376650,444.3909952606635,CA,False,,
UCvjO7f02QB3pXgusKDevqfw,Nintendo Ban,20300,250,1765373,86.96418719211823,BR,False,,
UC0Z9TmtKDS0jtppEhgwfkKg,Nintendo België,4570,1827,31134405,6812.780087527352,,False,,
UCDmWw-hH5yX450xC2oTKVYQ,SwitchWatch,60100,916,13389751,222.7911980033278,GB,False,,
UCRMtNuWW5WiibPuSZpEe7_w,Nintendo Reviewer,21500,512,10965417,510.01939534883724,US,False,,
UC923ZQWVIpPuFRgciQJgkDA,Nintendo Wii UK,4560,52,2025987,444.2953947368421,,False,,
UC8BqRNHgCaLtD12xuNuVjlw,GandaKris,45800,271,8718869,190.3683187772926,US,False,,
UCeXuncmy_GWIdppRhe2jWwg,NintendoBelgique,5160,1758,21249708,4118.160465116279,,False,,
UCnJyHElCeydwlQYySZXN6mQ,Nuke73,29000,249,3646405,125.73810344827587,RU,False,,
UCADV2FgLb4URxDYBwEllOSQ,Coleção Nintendo,17900,631,1853559,103.55078212290503,BR,False,,
UCcHqggucdJRS0LGVDxoCi5g,Eddy Ray NCC,3860,2133,953945,247.1360103626943,US,False,,
UCviTskelPqmiByH8smbdQng,Rafa Nintendo,22900,559,9214289,402.3706986899563,US,False,,
UCQjkLfUkaQmC7TlDpiJrLlQ,Switch On: A Nintendo Podcast,11900,437,1489600,125.17647058823529,,False,,
UCaHhTpk8i07XL7DAeZ0UmFQ,Nintendo Hall,10100,2962,8525182,844.0774257425743,IT,False,,
UCMqU6Dft3jvkdjXMuzhOOZw,No Filter A Nintendo Podcast,2540,167,560731,220.76023622047245,CA,False,,
UCE4M-P8tHA28YZH_1Bdc3qA,Nintendo Connect,5770,977,1169607,202.7048526863085,DE,False,,
UCzp0P0Mm_OWiVPkv1Jk_zDQ,Nintendo Sword,5900,2474,6226348,1055.313220338983,GB,False,,
UCJ1rvmcr29qcZprxb9ZOJ-Q,ntower tv - Deine Nintendo-Videos,4880,1120,2556732,523.9204918032787,DE,False,,
UCDnkfrI7EKl4kqTzWdVpx_g,Nintendo Utopia,119000,917,74519493,626.2142268907563,US,False,,
UCmf8YaPph0bb0dvyK8QZg8A,IGS - Impact Game Station,7760,2018,3523309,454.0346649484536,IE,False,,
UCCN5et-2KDbV7uJ3m3rP74Q,Strictly Nintendo,976,93,72776,74.56557377049181,,False,,
UCUPnBgJ-t7bTvFtDH5fbgjg,Nintendo Master,24700,4700,22976049,930.2044129554656,FR,False,,
UCTj_Ge16YbRtJMpme63TL7w,Nintendo Addict,7690,1798,951763,123.76631989596879,US,False,,
UCx_hQI9c4aesYHug5popoaQ,RetroDave Nintendo,3320,401,622706,187.56204819277107,GB,False,,
UC_qoFG313OFK0K6L0BgNuww,MBG x Nintendo,4870,0,0,0.0,GB,False,,
UChnIevdVhqDJGuQtps3Vybg,Nintendo Titan,17800,423,10132775,569.2570224719101,US,False,,
UCB5Ow2h-0sIBcBtFMEomfHw,DuckHunter,31800,694,6496062,204.27867924528303,US,False,,
UCBHQQLFpwRuZzLtAqbvoH2A,Switch Stop,89900,316,15231335,169.42530589543938,US,False,,
